,S. Agostin,S. Angelo,Angelo Rafael,S. Antonino,S. Aponal,S. Barnaba,S. Basilio,S. Basso,S. Biagio,S. Bartolomeo,S. Canziano,S. Croce,S. Eufemia,S. Felice,S. Fosca,S. Geremia,S. Giacomo dell'Orio,S. Giovanni di Rialto,S. Giovanni Crisostomo,S. Giovanni Battista in Bragora,S. Giovanni Novo,S. Lio,S. Luca,S. Leonardo,S. Marcilian,S. Marco,S. Marcuola,S. Margherita,S. Maria Formosa,S. Maria Maddalena,S. Maria Nova,S. Maria Zobenigo,S. Marina,S. Mattio,S. Maurizio,S. Moisé,S. Nicola,S. Pantalon,S. Paternian,S. Pietro di Castello,S. Polo,S. Samuele,S. Severo,S. Silvestro,S. Simon Grande,S. Sofia,S. Stae,S. Stin,S. Tomà,S. Trovaso,S. Vidal,S. Ziminian,S. Zulian,S. Apostoli
1630-10-07,0,0,1,1.0,0,1,1.0,0,1,2,3,1,2,1,1.0,3.0,7.0,0,1,6,4,1,2,0,0.0,0,1.0,1,8,1,0,2,1,0,3,3,0.0,0.0,0,6,0.0,2,0.0,0.0,0,1,0.0,0,0.0,2,0,3,4,3
1630-10-08,0,3,0,2.0,1,3,1.0,0,0,2,3,0,5,0,1.0,3.0,5.0,4,3,2,0,1,4,0,0.0,0,1.0,1,11,0,0,0,2,0,0,6,2.0,0.0,1,9,0.0,0,0.0,0.0,9,0,0.0,0,0.0,2,0,0,3,1
1630-10-09,0,0,2,0.0,2,6,0.0,0,0,1,3,2,1,0,0.0,5.0,6.0,4,2,5,4,0,1,0,0.0,0,14.0,2,14,0,1,1,0,0,0,5,1.0,0.0,1,7,0.0,0,0.0,0.0,0,2,0.0,0,0.0,2,0,2,1,4
1630-10-10,0,0,1,3.0,0,0,1.0,0,0,2,5,1,2,0,1.0,2.0,2.0,2,2,4,1,0,1,0,0.0,0,8.0,0,7,1,2,0,2,1,0,7,1.0,0.0,0,20,0.0,3,0.0,0.0,0,4,0.0,0,1.0,1,0,2,5,7
1630-10-11,0,1,0,4.0,0,4,0.0,0,1,2,7,0,4,0,0.0,6.0,12.0,1,1,8,2,0,3,0,0.0,0,6.0,0,10,0,1,0,0,0,0,11,1.0,0.0,0,11,0.0,0,0.0,0.0,1,5,0.0,0,0.0,1,0,2,4,10
1630-10-12,0,1,4,4.0,0,0,0.0,0,0,0,4,0,0,2,3.0,5.0,2.0,0,3,5,2,0,3,0,0.0,0,5.0,1,7,0,0,1,3,0,0,8,2.0,0.0,1,13,0.0,0,0.0,0.0,2,6,0.0,0,0.0,2,0,1,3,6
1630-10-13,0,3,4,2.0,2,2,2.0,0,0,4,7,1,2,0,0.0,12.0,4.0,1,0,7,1,0,6,0,0.0,0,11.0,1,2,0,1,3,2,1,0,6,3.0,0.0,2,17,0.0,2,0.0,0.0,1,5,0.0,0,0.0,1,1,0,8,13
1630-10-14,0,2,3,1.0,3,0,2.0,0,2,1,4,2,2,1,1.0,0.0,8.0,1,1,11,2,0,7,2,0.0,0,12.0,1,9,0,2,2,4,0,0,12,0.0,0.0,1,13,0.0,2,0.0,0.0,7,3,0.0,0,1.0,3,1,5,15,5
1630-10-15,1,0,0,7.0,4,2,0.0,0,1,2,11,2,5,0,2.0,11.0,10.0,1,2,5,3,2,5,1,0.0,0,15.0,5,7,0,0,0,3,0,1,8,3.0,0.0,0,13,0.0,2,0.0,3.0,2,4,0.0,0,1.0,1,0,5,9,5
1630-10-16,0,1,1,5.0,4,3,1.0,0,1,2,13,2,4,3,2.0,6.0,8.0,1,1,5,3,1,1,0,0.0,0,10.0,2,7,2,0,2,2,0,0,7,3.0,0.0,2,16,0.0,3,3.0,3.0,0,8,0.0,0,0.0,6,0,4,8,9
1630-10-17,0,0,3,1.0,1,1,4.0,0,1,2,4,3,6,2,1.0,4.0,10.0,0,2,8,3,4,4,0,0.0,0,10.0,1,7,1,0,2,3,4,0,5,3.0,0.0,1,19,0.0,2,0.0,5.0,3,5,0.0,1,3.0,0,0,6,8,5
1630-10-18,1,3,6,3.0,3,0,1.0,0,0,2,9,1,7,2,0.0,10.0,8.0,0,0,6,8,1,3,1,0.0,0,10.0,2,13,0,0,1,3,0,2,6,4.0,0.0,4,10,0.0,2,2.0,4.0,5,4,0.0,1,1.0,5,0,5,6,9
1630-10-19,0,1,3,4.0,2,4,1.0,1,1,3,5,2,6,1,0.0,11.0,19.0,1,3,10,10,1,7,0,0.0,0,11.0,1,19,0,2,4,3,0,1,10,2.0,0.0,0,16,0.0,2,4.0,1.0,7,2,0.0,0,3.0,4,1,6,12,3
1630-10-20,0,2,4,6.0,4,2,0.0,0,0,0,5,3,11,1,1.0,12.0,16.0,1,0,7,5,2,4,1,0.0,0,11.0,2,17,1,1,0,1,1,2,11,3.0,0.0,1,13,0.0,3,4.0,7.0,2,3,0.0,2,2.0,3,0,9,9,8
1630-10-21,0,1,6,2.0,2,3,1.0,2,1,0,8,3,16,0,1.0,12.0,18.0,3,4,9,8,1,7,0,0.0,0,13.0,1,12,1,1,4,0,1,0,12,5.0,0.0,0,21,0.0,3,7.0,2.0,7,6,0.0,0,1.0,4,0,10,15,8
1630-10-22,0,5,5,4.0,1,6,3.0,2,2,0,6,4,4,1,0.0,7.0,20.0,2,0,5,6,1,7,0,0.0,0,15.0,4,20,0,2,3,4,1,1,9,2.0,0.0,2,22,0.0,5,4.0,3.0,7,2,0.0,1,4.0,4,0,9,4,6
1630-10-23,0,2,9,6.0,3,4,1.0,0,0,1,9,3,3,0,2.0,7.0,12.0,4,0,11,5,4,8,2,0.0,1,16.0,4,16,1,1,1,3,0,1,14,3.0,0.0,1,23,0.0,6,2.0,8.0,11,3,0.0,1,8.0,4,3,9,10,18
1630-10-24,0,5,7,8.0,3,6,2.0,0,0,3,13,4,3,0,0.0,5.0,26.0,2,2,15,11,3,20,2,0.0,2,19.0,0,21,1,2,3,2,0,0,18,2.0,0.0,10,25,0.0,8,2.0,5.0,7,8,0.0,0,0.0,6,0,9,13,4
1630-10-25,0,2,3,7.0,6,9,4.0,3,2,4,14,6,6,0,1.0,23.0,17.0,5,0,13,5,2,13,2,0.0,0,10.0,1,14,1,0,1,10,1,2,16,7.0,0.0,3,21,0.0,8,6.0,4.0,6,13,0.0,0,5.0,6,2,15,9,5
1630-10-26,0,4,5,10.0,4,1,4.0,1,3,4,21,3,4,1,2.0,14.0,21.0,1,2,8,6,1,17,1,0.0,0,21.0,1,17,2,4,1,9,1,1,14,4.0,0.0,1,32,0.0,7,0.0,2.0,8,18,0.0,6,7.0,3,2,11,9,14
1630-10-27,0,7,5,0.0,8,7,6.0,1,0,7,14,6,11,2,3.0,22.0,26.0,2,0,13,6,8,14,2,0.0,0,12.0,4,15,1,2,2,5,1,0,15,4.0,0.0,4,47,0.0,10,1.0,2.0,6,12,0.0,1,0.0,7,2,8,11,8
1630-10-28,0,3,11,5.0,6,6,4.0,0,3,13,11,1,9,4,5.0,24.0,14.0,1,8,13,1,5,22,0,0.0,0,18.0,4,14,2,0,0,8,0,2,6,5.0,0.0,2,29,0.0,11,3.0,6.0,15,3,0.0,3,3.0,6,1,7,7,16
1630-10-29,3,5,11,4.0,7,4,3.0,2,1,0,21,7,7,2,3.0,17.0,22.0,3,10,11,4,3,15,2,0.0,0,13.0,4,13,0,2,5,16,3,1,18,10.0,0.0,9,30,0.0,6,1.0,7.0,4,7,0.0,4,2.0,8,0,0,10,6
1630-10-30,1,2,10,3.0,6,5,6.0,2,2,3,18,4,15,2,1.0,17.0,19.0,3,7,9,8,1,24,0,0.0,0,22.0,2,18,0,3,3,8,5,1,10,7.0,0.0,6,34,0.0,6,3.0,8.0,5,10,0.0,2,8.0,2,2,3,12,9
1630-10-31,0,7,9,3.0,4,8,4.0,0,2,4,13,7,22,6,1.0,32.0,25.0,5,5,11,7,2,14,2,0.0,0,26.0,5,18,2,6,2,7,3,5,19,8.0,0.0,3,28,0.0,12,2.0,5.0,9,7,0.0,3,1.0,8,1,8,13,6
1630-11-01,0,8,6,4.0,8,5,4.0,3,1,1,18,3,9,4,3.0,32.0,15.0,3,3,8,6,2,17,1,0.0,0,23.0,3,15,3,7,3,6,0,3,14,12.0,0.0,3,13,0.0,3,5.0,4.0,8,8,0.0,2,4.0,5,2,3,12,9
1630-11-02,0,2,9,5.0,2,5,8.0,1,0,2,13,7,20,2,5.0,28.0,19.0,3,0,12,4,1,10,1,0.0,1,21.0,9,26,3,5,0,4,3,0,8,13.0,0.0,3,23,0.0,5,5.0,6.0,16,6,0.0,4,9.0,1,0,5,9,10
1630-11-03,1,0,5,1.0,1,3,4.0,3,0,2,9,6,13,2,0.0,12.0,11.0,4,3,13,7,3,16,2,0.0,2,21.0,7,13,2,3,5,9,1,3,12,9.0,0.0,5,25,0.0,3,3.0,12.0,14,5,0.0,0,4.0,2,1,7,11,9
1630-11-04,0,4,10,3.0,5,4,2.0,0,1,4,18,7,13,9,2.0,19.0,9.0,2,0,11,13,3,14,0,0.0,0,20.0,3,11,1,3,2,3,2,0,15,12.0,0.0,4,20,0.0,6,2.0,9.0,10,10,0.0,2,5.0,10,1,9,11,5
1630-11-05,1,4,8,3.0,3,10,7.0,0,3,2,10,3,12,0,1.0,20.0,26.0,2,1,4,8,3,13,0,0.0,1,13.0,5,27,0,6,1,3,0,0,24,17.0,0.0,3,20,0.0,11,6.0,9.0,9,13,0.0,3,6.0,6,1,7,5,11
1630-11-06,3,6,11,4.0,4,7,1.0,1,3,2,9,5,19,1,4.0,20.0,27.0,3,0,17,4,1,10,1,0.0,1,29.0,7,18,1,2,2,8,6,2,11,13.0,0.0,3,31,0.0,8,6.0,4.0,15,9,0.0,3,5.0,7,0,6,10,10
1630-11-07,0,8,11,5.0,1,10,4.0,0,3,8,10,10,10,2,6.0,24.0,31.0,5,5,15,11,3,16,3,0.0,1,22.0,4,17,4,6,4,12,5,0,15,11.0,0.0,4,0,0.0,7,2.0,12.0,18,12,0.0,2,7.0,4,1,12,11,8
1630-11-08,0,5,9,4.0,8,4,5.0,1,1,4,29,2,10,2,2.0,23.0,29.0,1,5,7,5,3,18,3,0.0,0,15.0,2,13,0,7,2,11,4,1,14,27.0,0.0,3,24,0.0,7,3.0,10.0,9,9,0.0,9,19.0,11,5,11,15,7
1630-11-09,1,8,12,6.0,4,8,6.0,0,1,2,20,11,5,1,1.0,26.0,11.0,5,1,17,4,10,21,1,0.0,0,12.0,5,16,0,7,4,5,3,2,14,14.0,0.0,7,26,0.0,21,5.0,8.0,28,11,0.0,7,3.0,8,4,3,10,23
1630-11-10,0,6,14,8.0,3,3,5.0,2,2,5,15,3,7,0,2.0,26.0,23.0,3,0,11,7,6,12,1,0.0,0,14.0,6,21,0,5,4,14,1,1,20,10.0,0.0,2,44,0.0,3,3.0,6.0,9,11,0.0,7,1.0,7,2,5,13,1
1630-11-11,0,4,13,8.0,17,3,7.0,1,2,5,18,6,13,3,3.0,30.0,14.0,2,0,2,9,4,13,2,0.0,0,12.0,7,12,1,3,5,10,1,1,25,10.0,0.0,1,20,0.0,8,7.0,6.0,20,12,0.0,7,2.0,9,2,5,13,6
1630-11-12,1,5,12,4.0,12,8,3.0,2,3,4,20,6,7,2,1.0,39.0,11.0,6,9,8,5,7,24,0,0.0,0,12.0,3,20,0,1,3,10,0,0,18,13.0,0.0,8,27,0.0,8,4.0,8.0,6,7,0.0,5,3.0,3,2,8,4,9
1630-11-13,0,7,10,5.0,4,1,3.0,0,0,3,4,8,7,3,0.0,23.0,15.0,1,7,6,8,2,10,2,0.0,0,21.0,2,16,0,1,1,12,2,2,11,10.0,0.0,2,18,0.0,5,1.0,5.0,6,5,0.0,3,1.0,4,1,5,7,4
1630-11-14,0,4,14,4.0,5,6,5.0,3,5,0,12,4,7,1,1.0,20.0,16.0,3,8,7,6,1,10,0,0.0,0,20.0,2,11,1,5,3,3,3,2,16,16.0,0.0,3,36,0.0,7,4.0,5.0,11,5,0.0,1,0.0,5,1,8,9,11
1630-11-15,0,2,13,4.0,3,1,5.0,1,0,4,12,5,10,1,1.0,12.0,4.0,1,3,8,8,2,14,2,0.0,0,16.0,3,7,0,1,0,4,4,0,7,8.0,0.0,2,11,0.0,3,3.0,3.0,8,3,0.0,4,2.0,2,1,5,4,5
1630-11-16,0,1,8,3.0,0,2,1.0,0,0,0,14,6,11,0,0.0,18.0,14.0,3,3,4,5,1,14,1,0.0,0,7.0,5,8,1,1,1,14,3,3,18,14.0,7.0,3,11,0.0,5,0.0,6.0,5,2,0.0,1,2.0,5,1,4,7,2
1630-11-17,3,7,12,7.0,3,3,2.0,0,0,1,7,3,5,2,0.0,19.0,10.0,4,2,6,5,1,14,0,0.0,0,12.0,3,14,0,2,0,3,2,3,9,15.0,11.0,5,19,0.0,5,1.0,2.0,4,4,0.0,3,5.0,5,1,3,1,2
1630-11-18,1,4,10,4.0,2,5,2.0,0,1,2,9,3,14,2,0.0,19.0,12.0,0,3,6,5,3,15,2,0.0,0,6.0,2,8,3,1,4,7,2,2,11,24.0,11.0,3,16,0.0,4,1.0,0.0,14,7,0.0,0,0.0,4,2,3,6,1
1630-11-19,0,8,6,5.0,12,7,11.0,1,0,2,9,1,15,1,0.0,15.0,7.0,1,2,2,0,2,10,0,0.0,0,13.0,3,11,0,3,4,6,3,2,19,13.0,6.0,2,23,0.0,6,1.0,6.0,19,4,0.0,1,1.0,3,2,2,5,9
1630-11-20,0,1,10,6.0,3,2,3.0,4,0,2,8,5,11,2,2.0,20.0,4.0,2,2,5,3,9,15,1,0.0,0,7.0,4,6,0,4,0,3,3,0,22,10.0,7.0,0,24,0.0,7,1.0,3.0,13,7,0.0,3,4.0,5,0,3,8,4
1630-11-21,1,5,13,0.0,4,2,2.0,1,0,4,9,6,20,3,1.0,10.0,13.0,3,3,3,1,9,11,1,0.0,0,16.0,2,9,3,7,0,5,3,3,11,21.0,4.0,3,25,0.0,3,1.0,3.0,8,6,0.0,1,0.0,5,0,3,9,6
1630-11-22,1,0,14,6.0,8,5,9.0,2,3,4,10,4,13,4,1.0,27.0,13.0,0,3,13,3,3,9,5,0.0,0,13.0,8,19,0,5,2,6,2,1,14,15.0,3.0,5,29,0.0,6,5.0,5.0,14,4,0.0,1,2.0,5,2,2,10,10
1630-11-23,1,9,17,0.0,7,6,3.0,1,1,0,5,3,14,3,0.0,17.0,12.0,1,2,6,6,2,6,1,0.0,0,17.0,4,7,0,2,3,3,0,1,14,12.0,4.0,3,18,0.0,5,2.0,0.0,9,13,0.0,1,1.0,3,0,3,4,4
1630-11-24,0,7,4,5.0,4,9,4.0,0,1,4,6,6,7,3,0.0,18.0,12.0,2,2,2,2,2,12,2,0.0,0,6.0,1,12,1,1,2,10,2,0,10,17.0,6.0,1,20,0.0,5,1.0,7.0,15,5,0.0,0,2.0,6,1,7,4,5
1630-11-25,1,4,14,3.0,2,6,3.0,0,3,3,11,5,9,2,0.0,19.0,8.0,1,1,11,6,0,7,1,0.0,0,11.0,6,12,3,0,5,12,2,0,9,17.0,5.0,2,16,0.0,3,1.0,2.0,4,2,0.0,2,3.0,5,0,3,12,10
1630-11-26,1,6,13,2.0,8,8,2.0,3,0,2,5,15,10,3,0.0,13.0,11.0,0,2,4,1,2,10,0,0.0,0,15.0,5,8,0,6,4,5,6,3,10,12.0,2.0,3,22,0.0,10,1.0,8.0,21,6,0.0,2,0.0,4,1,4,7,13
1630-11-27,1,7,14,4.0,9,0,9.0,2,0,1,22,3,12,0,0.0,21.0,5.0,1,2,5,2,2,12,1,0.0,0,20.0,9,16,0,3,4,7,2,0,13,15.0,8.0,3,20,0.0,9,3.0,5.0,3,7,0.0,5,2.0,7,2,4,3,8
1630-11-28,1,5,23,0.0,13,5,6.0,0,2,1,10,5,12,2,1.0,15.0,16.0,3,2,3,2,4,13,2,0.0,0,15.0,3,9,4,3,3,6,2,3,14,22.0,6.0,1,24,0.0,11,5.0,9.0,7,8,0.0,2,3.0,8,1,5,13,15
1630-11-29,2,6,21,5.0,5,6,3.0,1,2,0,15,5,14,2,3.0,17.0,5.0,2,4,9,3,5,8,4,0.0,0,8.0,2,15,2,2,4,3,5,3,23,15.0,10.0,2,31,0.0,9,3.0,3.0,10,6,0.0,2,3.0,6,1,0,4,7
1630-11-30,3,4,16,0.0,7,11,8.0,1,4,2,8,3,18,2,1.0,15.0,11.0,3,2,1,8,5,15,1,0.0,0,18.0,8,8,2,4,3,6,4,5,14,23.0,9.0,1,0,0.0,9,1.0,3.0,19,2,0.0,1,3.0,6,1,2,9,11
1630-12-01,2,7,22,6.0,5,4,5.0,0,2,0,10,10,12,0,1.0,24.0,6.0,1,2,5,6,6,8,1,0.0,1,17.0,4,8,3,5,1,7,4,0,10,16.0,8.0,3,19,0.0,7,1.0,6.0,17,8,0.0,1,5.0,1,0,3,3,9
1630-12-02,1,3,12,1.0,6,7,4.0,0,1,2,15,5,11,4,0.0,21.0,12.0,1,0,11,7,4,13,1,0.0,0,17.0,5,11,0,5,2,4,2,1,11,16.0,7.0,1,7,0.0,2,6.0,3.0,11,8,0.0,4,4.0,6,1,5,5,3
1630-12-03,3,6,13,2.0,8,6,6.0,2,1,0,6,12,15,1,3.0,28.0,12.0,3,0,2,5,2,9,4,0.0,0,19.0,4,2,1,3,3,5,2,1,9,14.0,8.0,1,0,0.0,5,1.0,4.0,12,11,0.0,9,1.0,6,2,2,9,7
1630-12-04,1,2,11,0.0,6,0,1.0,1,2,3,5,13,16,2,0.0,18.0,8.0,1,3,5,3,2,6,1,0.0,1,22.0,9,0,3,4,0,5,6,0,10,14.0,9.0,0,0,0.0,6,0.0,3.0,11,8,0.0,2,2.0,3,2,3,4,4
1630-12-05,0,5,20,3.0,5,4,5.0,0,0,2,7,7,12,0,3.0,13.0,8.0,1,2,1,7,9,6,1,0.0,0,8.0,4,8,2,2,1,2,0,1,11,14.0,5.0,2,0,0.0,4,5.0,2.0,25,4,0.0,6,2.0,7,1,4,4,5
1630-12-06,0,2,11,1.0,7,3,1.0,2,0,3,6,5,5,3,0.0,9.0,12.0,0,0,3,5,2,6,4,0.0,1,15.0,4,8,0,3,1,1,1,3,6,15.0,4.0,4,0,0.0,4,2.0,3.0,8,12,0.0,1,0.0,6,4,1,5,5
1630-12-07,1,7,11,4.0,4,6,0.0,1,3,2,6,6,11,0,1.0,12.0,7.0,2,1,2,3,4,7,3,0.0,0,5.0,4,8,1,5,0,5,0,0,15,11.0,5.0,0,0,0.0,3,0.0,4.0,11,1,0.0,3,4.0,1,3,2,5,2
1630-12-08,2,2,8,4.0,4,0,5.0,0,0,1,4,2,10,1,1.0,18.0,10.0,0,0,0,2,1,7,3,0.0,0,11.0,4,6,0,2,2,3,3,1,9,26.0,7.0,3,0,0.0,2,3.0,3.0,9,3,0.0,2,0.0,5,0,1,2,3
1630-12-09,0,2,14,2.0,3,4,0.0,2,1,2,11,0,14,2,0.0,11.0,4.0,2,0,2,2,1,4,1,0.0,0,8.0,3,5,0,1,0,7,1,0,10,12.0,3.0,2,0,0.0,0,1.0,4.0,5,4,0.0,1,2.0,5,0,2,1,8
1630-12-10,1,5,20,1.0,3,4,0.0,1,1,0,7,5,13,0,1.0,12.0,7.0,1,1,1,2,1,5,3,0.0,0,12.0,8,11,1,2,2,1,1,0,3,10.0,7.0,3,0,0.0,2,0.0,2.0,12,6,0.0,1,3.0,6,0,2,3,5
1630-12-11,0,2,12,3.0,3,7,0.0,0,4,1,3,10,10,1,1.0,9.0,10.0,0,0,1,3,0,7,2,0.0,0,7.0,2,5,1,3,2,4,0,0,13,14.0,8.0,0,0,0.0,1,1.0,1.0,7,4,0.0,6,1.0,2,1,3,5,4
1630-12-12,0,7,8,0.0,2,1,0.0,3,0,2,3,7,8,0,0.0,10.0,4.0,0,1,5,4,3,1,0,0.0,0,6.0,2,6,0,3,2,0,0,1,10,6.0,3.0,1,0,0.0,9,2.0,1.0,3,4,0.0,1,1.0,5,0,1,5,6
1630-12-13,1,1,8,3.0,0,3,0.0,0,0,0,6,5,8,1,2.0,12.0,5.0,1,1,4,0,2,10,0,0.0,0,7.0,7,4,0,2,1,8,0,0,10,11.0,5.0,1,0,0.0,3,0.0,3.0,4,2,0.0,2,1.0,2,1,2,2,3
1630-12-14,1,3,11,1.0,2,7,0.0,0,1,2,2,6,7,2,2.0,14.0,4.0,0,0,5,2,7,7,1,0.0,0,8.0,4,8,3,0,1,3,1,0,8,11.0,3.0,3,0,0.0,6,1.0,1.0,5,6,0.0,2,1.0,4,0,0,7,8
1630-12-15,0,5,7,0.0,2,5,0.0,1,0,0,4,3,7,0,0.0,15.0,5.0,1,0,1,3,3,7,0,0.0,1,8.0,2,4,1,1,1,2,6,1,10,12.0,3.0,0,0,0.0,4,1.0,1.0,15,11,0.0,1,1.0,3,0,0,6,3
1630-12-16,1,1,12,0.0,1,3,0.0,0,1,3,4,6,4,1,2.0,14.0,10.0,0,1,2,1,2,2,1,0.0,0,6.0,5,6,0,0,1,1,0,0,5,11.0,1.0,0,12,0.0,4,2.0,1.0,9,3,0.0,1,0.0,1,1,1,2,4
1630-12-17,0,4,10,4.0,8,2,0.0,0,0,2,4,2,7,0,1.0,12.0,4.0,1,0,0,0,2,5,1,0.0,1,9.0,4,8,1,3,0,4,2,0,3,15.0,1.0,4,9,0.0,2,1.0,1.0,2,1,0.0,0,2.0,6,0,4,1,3
1630-12-18,3,1,6,2.0,4,7,0.0,0,3,0,2,6,9,3,2.0,7.0,2.0,1,1,3,2,3,5,0,0.0,0,8.0,1,4,0,2,0,2,0,1,5,11.0,4.0,2,14,0.0,4,1.0,2.0,8,1,0.0,1,0.0,0,1,3,9,5
1630-12-19,1,1,5,1.0,4,3,0.0,0,1,0,3,3,8,1,0.0,11.0,2.0,0,0,1,0,1,1,1,0.0,0,10.0,6,7,1,0,1,2,1,0,6,4.0,4.0,0,2,0.0,1,0.0,4.0,8,3,0.0,0,0.0,3,2,3,3,1
1630-12-20,2,1,4,1.0,3,5,0.0,0,0,0,3,2,7,0,1.0,10.0,3.0,2,1,2,0,3,5,1,0.0,0,7.0,1,2,2,2,0,2,0,2,2,12.0,1.0,1,10,0.0,4,2.0,0.0,3,2,0.0,1,0.0,1,0,0,1,4
1630-12-21,0,3,4,2.0,5,0,0.0,0,2,2,2,4,6,0,0.0,4.0,1.0,0,0,3,0,0,1,2,0.0,0,3.0,3,2,0,1,1,1,0,0,6,11.0,4.0,0,11,0.0,1,2.0,0.0,3,3,0.0,0,0.0,1,1,0,2,1
1630-12-22,0,0,5,1.0,3,0,0.0,0,2,0,0,2,3,1,0.0,9.0,1.0,0,1,2,1,1,0,0,0.0,0,4.0,5,1,0,2,0,2,1,0,5,4.0,1.0,1,6,0.0,2,2.0,2.0,4,3,0.0,0,0.0,4,0,0,1,6
1630-12-23,0,2,6,0.0,2,0,0.0,0,0,0,2,2,5,1,1.0,9.0,1.0,2,2,1,3,2,6,1,0.0,0,2.0,0,4,0,0,0,1,1,0,2,14.0,2.0,0,2,0.0,1,2.0,1.0,2,0,0.0,1,2.0,1,0,1,1,0
1630-12-24,1,0,4,0.0,3,2,0.0,0,0,0,0,4,1,2,0.0,6.0,4.0,0,0,2,1,0,0,2,0.0,0,3.0,5,1,0,0,0,0,0,0,1,10.0,2.0,4,11,0.0,0,2.0,1.0,2,1,0.0,1,1.0,1,0,0,2,1
1630-12-25,1,1,3,0.0,1,5,0.0,0,0,1,2,2,4,0,0.0,5.0,3.0,1,0,1,0,0,2,1,0.0,0,3.0,1,1,1,1,0,1,1,0,1,5.0,1.0,0,9,0.0,2,0.0,0.0,3,2,0.0,1,1.0,0,1,0,3,3
1630-12-26,0,1,2,0.0,3,1,0.0,0,0,4,2,4,11,0,0.0,8.0,2.0,1,1,0,3,0,2,1,0.0,0,3.0,2,6,0,0,0,3,0,0,1,2.0,1.0,0,11,0.0,4,0.0,1.0,3,3,0.0,1,1.0,2,0,1,1,0
1630-12-27,0,1,7,1.0,0,2,0.0,0,1,0,3,5,3,1,1.0,8.0,2.0,0,0,0,3,0,0,0,0.0,0,3.0,2,3,1,1,0,2,1,0,1,2.0,1.0,0,4,0.0,5,0.0,0.0,4,3,0.0,0,0.0,1,0,0,1,0
1630-12-28,0,2,2,0.0,0,1,0.0,0,0,1,2,6,3,1,0.0,9.0,2.0,1,0,3,1,0,2,0,0.0,0,4.0,4,3,0,0,0,0,0,0,3,9.0,0.0,1,5,0.0,1,0.0,1.0,2,1,0.0,0,0.0,0,1,0,1,4
1630-12-29,1,3,3,0.0,2,1,0.0,0,3,1,2,1,5,0,0.0,8.0,1.0,0,0,0,0,0,4,2,0.0,0,4.0,0,1,0,0,0,0,0,0,2,7.0,0.0,0,3,0.0,2,1.0,0.0,4,1,0.0,0,0.0,0,0,1,1,0
1630-12-30,0,1,3,0.0,3,1,0.0,1,0,0,0,1,3,0,0.0,9.0,3.0,0,0,2,0,2,1,0,0.0,0,4.0,0,5,1,2,0,3,1,0,1,3.0,0.0,1,2,0.0,1,1.0,1.0,6,1,0.0,0,0.0,2,0,0,2,1
1630-12-31,0,0,2,0.0,1,1,0.0,0,1,0,3,2,2,1,1.0,8.0,4.0,1,0,0,0,0,0,0,0.0,0,3.0,1,0,0,0,0,2,1,0,3,3.0,1.0,3,0,0.0,1,0.0,0.0,3,2,0.0,1,0.0,0,0,0,1,1
1631-01-01,0,2,1,0.0,3,1,0.0,0,0,0,1,2,1,1,1.0,3.0,4.0,0,0,0,0,1,2,1,0.0,0,1.0,1,4,0,0,0,1,0,0,5,3.0,1.0,0,3,0.0,0,1.0,0.0,0,1,2.0,0,0.0,0,1,0,1,2
1631-01-02,0,1,3,0.0,2,2,0.0,0,0,1,2,0,0,0,1.0,3.0,3.0,0,0,1,1,0,1,0,0.0,0,2.0,0,2,0,0,0,1,0,0,0,8.0,3.0,0,2,0.0,2,1.0,0.0,1,1,0.0,2,0.0,1,0,0,0,1
1631-01-03,0,2,1,0.0,0,1,0.0,0,0,0,0,0,1,1,0.0,0.0,2.0,0,0,3,0,0,1,0,0.0,0,2.0,0,5,0,1,1,1,1,0,3,1.0,2.0,0,3,0.0,1,1.0,1.0,1,0,1.0,0,0.0,0,0,0,0,2
1631-01-04,0,0,3,1.0,1,6,0.0,0,0,1,1,3,5,0,0.0,2.0,0.0,1,0,0,1,1,0,0,0.0,0,3.0,0,4,0,0,1,0,1,0,0,8.0,3.0,0,3,0.0,1,0.0,0.0,0,0,0.0,1,0.0,0,0,0,0,2
1631-01-05,0,0,0,1.0,1,0,0.0,0,0,0,2,1,0,1,0.0,3.0,0.0,0,0,0,0,0,0,0,0.0,0,4.0,2,1,0,0,0,0,0,0,3,4.0,0.0,0,7,0.0,0,0.0,0.0,0,0,2.0,0,0.0,1,0,0,0,0
1631-01-06,0,1,0,2.0,0,3,0.0,0,0,0,3,3,6,1,0.0,1.0,8.0,1,0,0,0,0,1,0,0.0,0,2.0,1,1,0,1,0,0,1,0,1,3.0,0.0,0,1,0.0,2,0.0,0.0,0,2,2.0,1,1.0,1,1,1,0,1
1631-01-07,0,3,0,1.0,0,0,0.0,0,0,0,1,2,0,0,0.0,1.0,3.0,0,0,0,1,0,0,0,0.0,0,1.0,0,0,1,0,1,0,1,0,1,1.0,0.0,0,3,0.0,1,0.0,1.0,0,0,0.0,0,2.0,2,0,0,1,2
1631-01-08,0,0,0,2.0,0,0,0.0,1,0,0,2,3,1,0,0.0,2.0,1.0,0,0,1,2,0,1,0,0.0,0,2.0,0,4,0,0,0,0,0,0,2,4.0,0.0,0,3,0.0,1,0.0,0.0,0,1,1.0,2,0.0,0,0,1,0,0
